row_id,lifetime_seconds,events_per_second,seq_length,unique_syscalls,uid_is_root,uid_changed,euid_root,max_uid_euid_delta,is_suid_exec,auid_euid_mismatch,ephemeral_privileged,failed_call_rate,failed_call_count,priv_op_count,exec_count,file_access_count,network_count,shell_from_service,sensitive_path_access,parent_child_rarity,fold,true_label,technique,pred_xgb,proba_xgb,pred_cnn,proba_cnn,disagreement_direction
24951,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
25091,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,1,T1078_Valid_Accounts,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
25281,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
25400,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
25547,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
25754,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
25887,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
25894,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,4,0,benign,0,0.5974626541137695,1,0.8567609786987305,xgb_benign_cnn_malicious
25916,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
26066,0.001,14000.0,14,3,1,0,1,0.0,0,1,1,0.8571,12,0,5,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.612684965133667,1,0.7579640746116638,xgb_benign_cnn_malicious
26258,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
26279,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
26540,0.004,4000.051,16,3,1,0,1,0.0,0,1,1,0.875,14,0,5,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.39235103130340576,1,0.7201188802719116,xgb_benign_cnn_malicious
26724,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
26871,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
27007,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
27116,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
27384,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
27470,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
27695,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
27967,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
28192,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.999878,4,1,T1078_Valid_Accounts,0,0.5500925183296204,1,0.9490213990211487,xgb_benign_cnn_malicious
28510,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
28634,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
28679,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
28881,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
29057,0.008,1875.024,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,0.921176,1,0,benign,0,0.39096522331237793,1,0.9090099930763245,xgb_benign_cnn_malicious
29280,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
29461,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,1,T1078_Valid_Accounts,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
29511,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,4,0,benign,0,0.5974626541137695,1,0.8567609786987305,xgb_benign_cnn_malicious
29593,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
29718,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
29898,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
30256,0.001,9000.0,9,3,1,0,1,0.0,0,0,1,0.8889,8,0,3,0,0,0,0,0.973325,4,0,benign,0,0.619727611541748,1,0.9672528505325317,xgb_benign_cnn_malicious
30538,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
31085,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
31387,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
31463,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
31585,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
31609,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
31644,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
31671,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
31707,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
31785,0.004,2500.032,10,3,1,1,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,0,benign,0,0.6132968664169312,1,0.9286623001098633,xgb_benign_cnn_malicious
32166,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
32212,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
32253,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
33722,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
33767,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
33847,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
33881,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
33998,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
34144,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
34171,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
35051,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
35192,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
35215,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
35270,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
35480,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
35536,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
35585,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.999858,4,0,benign,0,0.5712800621986389,1,0.9490267634391785,xgb_benign_cnn_malicious
35808,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
35823,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
36080,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
36631,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,4,0,benign,0,0.5974626541137695,1,0.8567609786987305,xgb_benign_cnn_malicious
36667,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
36679,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
37030,0.001,2000.0,2,2,1,1,1,13.0,1,0,1,1.0,2,0,1,0,0,0,0,0.996466,0,1,T1078_Valid_Accounts,0,0.4079813063144684,1,0.9999998211860657,xgb_benign_cnn_malicious
37053,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
37634,0.004,3750.048,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,0.921176,1,0,benign,0,0.43562954664230347,1,0.9273319840431213,xgb_benign_cnn_malicious
37688,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,1,T1078_Valid_Accounts,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
37865,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
37952,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
38097,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,4,0,benign,0,0.5974626541137695,1,0.8567609786987305,xgb_benign_cnn_malicious
38137,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
38862,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
38890,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.999969,4,0,benign,0,0.5263786315917969,1,0.948996901512146,xgb_benign_cnn_malicious
38899,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
39125,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
39581,0.004,3750.048,15,3,1,1,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,3,1,T1166_Seuid_and_Setgid,0,0.6825464963912964,1,0.9894636869430542,xgb_benign_cnn_malicious
39936,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
40250,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
40462,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,1,T1078_Valid_Accounts,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
40580,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
40737,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
40980,0.004,2000.026,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.3759605586528778,1,0.8749561309814453,xgb_benign_cnn_malicious
41006,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
41033,0.004,4250.055,17,3,1,1,1,0.0,0,0,1,0.8824,15,0,6,0,0,0,0,0.999004,1,0,benign,0,0.34923046827316284,1,0.9920980334281921,xgb_benign_cnn_malicious
41389,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
41602,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
41995,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.999949,3,1,T1078_Valid_Accounts,0,0.6828815937042236,1,0.9918093085289001,xgb_benign_cnn_malicious
42331,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
42579,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
42682,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
42740,0.004,2000.026,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.3759605586528778,1,0.8749561309814453,xgb_benign_cnn_malicious
42776,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
43620,0.001,15000.0,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,4,0,benign,0,0.5974626541137695,1,0.8567609786987305,xgb_benign_cnn_malicious
43715,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
43928,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
43955,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
44011,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
44333,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,1,T1078_Valid_Accounts,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
44349,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
44656,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
45040,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
45450,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
45451,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
45728,0.004,3000.039,12,3,1,1,1,0.0,0,0,1,0.9167,11,0,5,0,0,0,0,0.999504,1,0,benign,0,0.47639450430870056,1,0.9780054688453674,xgb_benign_cnn_malicious
45753,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
46001,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
46106,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
46392,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
46440,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
46596,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
46654,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
46940,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
47032,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
47702,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
47761,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
47897,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
48840,0.016,937.498,15,3,1,0,1,0.0,0,0,1,0.8667,13,0,5,0,0,0,0,1.0,1,0,benign,0,0.6700179576873779,1,0.9232909083366394,xgb_benign_cnn_malicious
49239,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
49317,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
49518,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
49915,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
50145,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
50358,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,1,T1078_Valid_Accounts,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
50705,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,0,benign,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
50983,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
51043,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,0.973325,4,0,benign,0,0.3245709240436554,1,0.9654507040977478,xgb_benign_cnn_malicious
51225,0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,4,1,T1078_Valid_Accounts,0,0.5382307767868042,1,0.9489884972572327,xgb_benign_cnn_malicious
51735,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
52204,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
52249,0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,3,0,benign,0,0.6923177242279053,1,0.9917534589767456,xgb_benign_cnn_malicious
52500,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
52753,0.001,11000.0,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,1.0,4,0,benign,0,0.46265119314193726,1,0.7419862747192383,xgb_benign_cnn_malicious
