row_id,fold,true_label,technique,pred_xgb,pred_cnn,proba_xgb,proba_cnn,disagreement_direction,llm_verdict,llm_pred,llm_confidence,llm_agrees_with,parse_status,rationale_steps,key_features
49177,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49239,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49317,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49339,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49503,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49915,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
50329,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
50705,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
51016,1,0,benign,0,1,0.6132968664169312,0.9133306741714478,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
51198,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
51225,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
51503,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
51809,4,0,benign,0,1,0.3759605586528778,0.9937872290611268,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
52239,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
52755,4,0,benign,0,1,0.4229932725429535,0.935460925102234,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
53457,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
53538,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
53632,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
53689,4,1,T1166_Seuid_and_Setgid,0,1,0.4229932725429535,0.935460925102234,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
54216,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
54338,4,0,benign,0,1,0.3836501836776733,0.9601436853408812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55403,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55479,4,0,benign,0,1,0.4229932725429535,0.935460925102234,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55776,4,0,benign,0,1,0.3245709240436554,0.9986371397972108,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55828,4,1,T1078_Valid_Accounts,0,1,0.3245709240436554,0.9986371397972108,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55934,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55994,4,0,benign,0,1,0.3759605586528778,0.9937872290611268,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56116,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56215,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56360,4,1,T1166_Seuid_and_Setgid,0,1,0.3694918155670166,0.935751497745514,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56589,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56670,4,0,benign,0,1,0.5500925183296204,0.9971399903297424,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56838,4,0,benign,0,1,0.619727611541748,0.986267864704132,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56966,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57071,4,1,T1078_Valid_Accounts,0,1,0.3759605586528778,0.9937872290611268,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57414,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57470,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57693,1,0,benign,0,1,0.6632530093193054,0.8372606039047241,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57840,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57918,4,0,benign,0,1,0.3245709240436554,0.9986371397972108,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58277,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58400,0,1,T1078_Valid_Accounts,0,1,0.6441932320594788,0.9531583786010742,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58488,4,0,benign,0,1,0.3245709240436554,0.9986371397972108,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58508,4,0,benign,0,1,0.3836501836776733,0.9601436853408812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58587,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58695,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58757,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58813,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58984,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
59129,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
59788,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60245,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60589,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60631,0,1,T1078_Valid_Accounts,0,1,0.4079813063144684,0.9999648332595824,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60827,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60867,4,0,benign,0,1,0.3694918155670166,0.935751497745514,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60997,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
61334,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
61531,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
61578,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62038,4,0,benign,0,1,0.3245709240436554,0.9986371397972108,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62357,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62434,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62578,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
63440,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
63605,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
64288,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
64546,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
64766,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65562,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65731,1,0,benign,0,1,0.3924641609191894,0.915513277053833,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65767,4,0,benign,0,1,0.3759605586528778,0.9937872290611268,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65915,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65956,4,0,benign,0,1,0.5974626541137695,0.924648940563202,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
66139,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
66205,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
66363,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
66869,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67123,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67251,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67280,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67501,4,0,benign,0,1,0.3904956877231598,0.9587669372558594,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67546,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67945,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
68337,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
68381,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
68834,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
68917,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69298,4,0,benign,0,1,0.619727611541748,0.986267864704132,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69447,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69448,4,0,benign,0,1,0.3904956877231598,0.9587668776512146,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69488,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69988,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69999,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
70072,4,1,T1166_Seuid_and_Setgid,0,1,0.3694918155670166,0.935751497745514,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
70573,4,1,T1166_Seuid_and_Setgid,0,1,0.4229932725429535,0.935460925102234,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
70795,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
71346,4,0,benign,0,1,0.619727611541748,0.986267864704132,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
71394,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
71460,4,1,T1078_Valid_Accounts,0,1,0.5712800621986389,0.9971414804458618,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
71797,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
71827,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
71942,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72199,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72715,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72758,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72962,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
73142,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
73425,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
73777,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74187,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74248,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74345,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74428,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74547,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74743,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74754,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74770,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75069,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75202,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75345,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75522,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75585,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75599,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75713,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75789,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76261,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76780,4,0,benign,0,1,0.5359592437744141,0.9331676363945008,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76865,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76897,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76971,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
77931,0,1,T1078_Valid_Accounts,0,1,0.6441932320594788,0.9531583786010742,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78375,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78411,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78424,4,1,T1166_Seuid_and_Setgid,0,1,0.4229932725429535,0.935460925102234,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78508,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78521,4,0,benign,0,1,0.3759605586528778,0.9937872290611268,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78838,4,0,benign,0,1,0.3245709240436554,0.9986371397972108,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
79014,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
79352,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
79549,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
79892,4,0,benign,0,1,0.3245709240436554,0.9986371397972108,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
79895,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
80329,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
80626,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
80885,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
80976,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81081,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81088,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81367,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81380,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81587,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81763,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81971,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82295,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82364,4,0,benign,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82483,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82661,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82892,4,0,benign,0,1,0.3245709240436554,0.9986371397972108,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82962,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
83359,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
83440,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
83565,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
83746,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
83873,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
84853,4,0,benign,0,1,0.3694918155670166,0.935751497745514,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
85041,4,0,benign,0,1,0.4322089254856109,0.9784725308418274,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
85052,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
85288,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
85388,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9971309900283812,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
86047,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
86557,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
86739,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87313,4,0,benign,0,1,0.3694918155670166,0.935751497745514,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87349,4,0,benign,0,1,0.4229932725429535,0.935460925102234,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87372,4,0,benign,0,1,0.3779190480709076,0.9314401745796204,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87428,4,1,T1166_Seuid_and_Setgid,0,1,0.4229932725429535,0.935460925102234,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87539,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87614,4,0,benign,0,1,0.6861697435379028,0.9917739629745485,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
88115,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
88485,4,0,benign,0,1,0.4229932725429535,0.935460925102234,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
88628,4,0,benign,0,1,0.3148179352283478,0.931283175945282,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
88803,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89093,4,1,T1166_Seuid_and_Setgid,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89366,1,0,benign,0,1,0.3509077131748199,0.7877650260925293,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89542,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89574,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89673,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89935,4,0,benign,0,1,0.3448094725608825,0.9314173460006714,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89971,4,0,benign,0,1,0.3457255363464355,0.9366453289985656,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
