row_id,fold,true_label,technique,pred_xgb,pred_cnn,proba_xgb,proba_cnn,disagreement_direction,llm_verdict,llm_pred,llm_confidence,llm_agrees_with,parse_status,rationale_steps,key_features
43292,4,0,benign,0,1,0.3694918155670166,0.4792379140853882,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
43539,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
43620,4,0,benign,0,1,0.5974626541137695,0.6233622431755066,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
43715,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
44011,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
44069,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
44549,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
45030,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
45040,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
45215,1,0,benign,0,1,0.4333839416503906,0.7127957344055176,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
45378,1,0,benign,0,1,0.6755453944206238,0.8464708924293518,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
45450,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
45753,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46001,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46106,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46170,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46392,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46430,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46440,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46596,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46654,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
46933,4,0,benign,0,1,0.4229932725429535,0.4792296588420868,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
47761,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
47897,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
48732,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
48783,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
48914,4,0,benign,0,1,0.3759605586528778,0.8127544522285461,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49239,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49317,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49339,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
49503,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
50221,1,0,benign,0,1,0.5759556293487549,0.8470057249069214,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
50644,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
50705,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
51043,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
51225,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
51809,4,0,benign,0,1,0.3759605586528778,0.8127544522285461,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
52239,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
52464,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
52500,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
52739,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
52753,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
52755,4,0,benign,0,1,0.4229932725429535,0.4792296588420868,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
54018,1,0,benign,0,1,0.6755453944206238,0.8464708924293518,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
54130,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
54216,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
54255,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
54437,4,1,T1078_Valid_Accounts,0,1,0.4733957052230835,0.4975657761096954,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55479,4,0,benign,0,1,0.4229932725429535,0.4792296588420868,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55776,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55828,4,1,T1078_Valid_Accounts,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55934,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
55994,4,0,benign,0,1,0.3759605586528778,0.8127544522285461,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56116,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56360,4,1,T1166_Seuid_and_Setgid,0,1,0.3694918155670166,0.4792379140853882,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56589,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56702,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56911,4,1,T1078_Valid_Accounts,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
56966,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57055,4,1,T1078_Valid_Accounts,0,1,0.3759605586528778,0.8127544522285461,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57236,4,0,benign,0,1,0.4733957052230835,0.4975657761096954,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57362,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57405,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57470,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57693,1,0,benign,0,1,0.6632530093193054,0.7162593007087708,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
57840,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58188,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58277,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58412,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58488,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58508,4,0,benign,0,1,0.3836501836776733,0.4675543904304504,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58526,1,0,benign,0,1,0.3849628269672394,0.830801784992218,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58675,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58695,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58937,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
58984,4,0,benign,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60020,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60245,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60429,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60867,4,0,benign,0,1,0.3694918155670166,0.4792379140853882,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
60911,1,0,benign,0,1,0.5568491220474243,0.8014640212059021,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
61531,4,0,benign,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
61832,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62038,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62242,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62357,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62578,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
62731,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
63290,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
63605,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
64097,1,0,benign,0,1,0.5759556293487549,0.8470057249069214,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
64288,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
64546,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65562,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65653,4,0,benign,0,1,0.3779190480709076,0.4778027236461639,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65731,1,0,benign,0,1,0.3924641609191894,0.9991907477378844,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65767,4,0,benign,0,1,0.3759605586528778,0.8127544522285461,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
65956,4,0,benign,0,1,0.5974626541137695,0.6233622431755066,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
66869,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67123,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67251,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67280,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67501,4,0,benign,0,1,0.3904956877231598,0.8495546579360962,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67535,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67546,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
67729,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
68348,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
68917,4,0,benign,0,1,0.3779190480709076,0.4778027236461639,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69037,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69322,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69488,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69529,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
69988,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
70072,4,1,T1166_Seuid_and_Setgid,0,1,0.3694918155670166,0.4792379140853882,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
70111,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
70364,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
70573,4,1,T1166_Seuid_and_Setgid,0,1,0.4229932725429535,0.4792296588420868,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
71827,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
71942,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72057,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72715,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72758,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72919,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
72962,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
73425,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
73777,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74187,4,0,benign,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74248,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74428,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74547,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74764,1,0,benign,0,1,0.4333839416503906,0.7127957344055176,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
74770,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75028,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75069,4,0,benign,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75202,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75345,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75585,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75599,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
75713,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76261,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76865,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76897,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
76971,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78078,1,0,benign,0,1,0.6755453944206238,0.8464708924293518,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78139,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78424,4,1,T1166_Seuid_and_Setgid,0,1,0.4229932725429535,0.4792296588420868,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78521,4,0,benign,0,1,0.3759605586528778,0.8127544522285461,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
78838,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
79014,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
79549,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
79725,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
80329,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
80848,1,0,benign,0,1,0.5568491220474243,0.8014640212059021,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
80885,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81081,4,0,benign,0,1,0.3779190480709076,0.4778027236461639,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81367,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81380,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81587,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
81971,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82220,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82235,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82295,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82364,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82892,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
82962,4,1,T1166_Seuid_and_Setgid,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
83359,4,0,benign,0,1,0.3779190480709076,0.4778027236461639,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
83440,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
83746,4,0,benign,0,1,0.3779190480709076,0.4778027236461639,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
84523,4,0,benign,0,1,0.3245709240436554,0.7823609709739685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
84798,4,0,benign,0,1,0.4626511931419372,0.4764010310173034,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
84853,4,0,benign,0,1,0.3694918155670166,0.4792379140853882,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
85052,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
85288,4,0,benign,0,1,0.3779190480709076,0.4778027236461639,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
86047,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
86739,4,0,benign,0,1,0.3148179352283478,0.4777534306049347,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87414,4,0,benign,0,1,0.5382307767868042,0.7288758158683777,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87539,4,0,benign,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
87614,4,0,benign,0,1,0.6861697435379028,0.8552505970001221,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
88273,1,0,benign,0,1,0.6755453944206238,0.8464708924293518,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
88485,4,0,benign,0,1,0.4229932725429535,0.4792296588420868,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
88803,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89366,1,0,benign,0,1,0.3509077131748199,0.759806752204895,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89574,4,1,T1166_Seuid_and_Setgid,0,1,0.3457255363464355,0.4792556464672088,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89673,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
89935,4,0,benign,0,1,0.3448094725608825,0.4777955412864685,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
90111,4,0,benign,0,1,0.4229932725429535,0.4792296588420868,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
90164,4,0,benign,0,1,0.3779190480709076,0.4778027236461639,xgb_benign_cnn_malicious,,-1,,,call_error,[],[]
