row_id,fold,true_label,technique,pred_xgb,pred_cnn,proba_xgb,proba_cnn,disagreement_direction,llm_verdict,llm_pred,llm_confidence,llm_agrees_with,parse_status,rationale_steps,key_features,raw
30256,4,0,benign,0,1,0.619727611541748,0.9875256419181824,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
30538,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
30806,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
30857,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
30928,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31376,1,0,benign,0,1,0.5386667847633362,0.904238224029541,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31387,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31585,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31609,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31644,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31671,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31691,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31707,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
31785,1,0,benign,0,1,0.6132968664169312,0.9149898886680604,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
32110,3,1,T1078_Valid_Accounts,0,1,0.5248250365257263,0.9992611408233644,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
32253,4,0,benign,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
33767,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
33824,3,1,T1078_Valid_Accounts,0,1,0.5248250365257263,0.9992611408233644,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
33847,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
33998,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
34059,3,1,T1166_Seuid_and_Setgid,0,1,0.6852090358734131,0.9315714240074158,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
34144,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
34171,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
34396,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"RuntimeError(""Engine core initialization failed. See root cause above. Failed core proc(s): {'EngineCore': 1}"")"
34436,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
34922,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
34969,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
35184,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
35215,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
35270,4,0,benign,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
35585,4,0,benign,0,1,0.5712800621986389,0.978448748588562,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
35823,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
35916,4,0,benign,0,1,0.6861697435379028,0.9936937689781188,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
36631,4,0,benign,0,1,0.5974626541137695,0.984156370162964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
36655,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
36679,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
36726,4,1,T1078_Valid_Accounts,0,1,0.6861697435379028,0.9936937689781188,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
37634,1,0,benign,0,1,0.4356295466423034,0.9486161470413208,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"RuntimeError(""Engine core initialization failed. See root cause above. Failed core proc(s): {'EngineCore': 1}"")"
37688,4,1,T1078_Valid_Accounts,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
37865,4,0,benign,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
37952,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38097,4,0,benign,0,1,0.5974626541137695,0.984156370162964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38137,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38339,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38502,4,1,T1078_Valid_Accounts,0,1,0.619727611541748,0.9875256419181824,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38670,4,0,benign,0,1,0.5500925183296204,0.9784390926361084,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38838,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38862,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38890,4,0,benign,0,1,0.5263786315917969,0.9783952236175536,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
38899,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
39125,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
39373,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
39734,2,1,T1078_Valid_Accounts,0,1,0.5076223015785217,0.9972060322761536,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
39852,4,0,benign,0,1,0.5263786315917969,0.9783937335014344,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
39936,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
40132,1,0,benign,0,1,0.3509077131748199,0.9087762832641602,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
40422,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
40462,4,1,T1078_Valid_Accounts,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
40980,4,0,benign,0,1,0.3759605586528778,0.9789960980415344,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
41033,1,0,benign,0,1,0.3492304682731628,0.999092698097229,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
41602,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
41995,3,1,T1078_Valid_Accounts,0,1,0.6828815937042236,0.9845158457756042,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
42265,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
42331,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
42501,3,1,T1078_Valid_Accounts,0,1,0.3807487487792969,0.9295397400856018,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
42579,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
42661,4,0,benign,0,1,0.5974626541137695,0.984156370162964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
42682,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
42740,4,0,benign,0,1,0.3759605586528778,0.9789960980415344,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
42776,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
43620,4,0,benign,0,1,0.5974626541137695,0.984156370162964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
43715,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
44073,3,1,T1078_Valid_Accounts,0,1,0.6828815937042236,0.9845158457756042,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
44081,1,0,benign,0,1,0.3491014540195465,0.9969297051429749,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
44333,4,1,T1078_Valid_Accounts,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
44349,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
44549,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
44656,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
44731,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
45040,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
45215,1,0,benign,0,1,0.4333839416503906,0.9628597497940063,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
45456,1,0,benign,0,1,0.5568491220474243,0.9353883266448976,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
45728,1,0,benign,0,1,0.4763945043087005,0.992125689983368,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
46001,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
46106,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
46392,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
46821,1,0,benign,0,1,0.6132968664169312,0.9149898886680604,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
47008,1,0,benign,0,1,0.3570463955402374,0.996929943561554,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
47032,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
47309,3,1,T1078_Valid_Accounts,0,1,0.6991081237792969,0.9781075119972228,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
47619,1,0,benign,0,1,0.5568491220474243,0.9353883266448976,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
47702,4,0,benign,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
47897,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
48261,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
48783,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
48840,1,0,benign,0,1,0.6700179576873779,0.9746873378753662,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
48914,4,0,benign,0,1,0.3759605586528778,0.9789960980415344,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
49239,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
49317,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
49339,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],"RuntimeError(""Engine core initialization failed. See root cause above. Failed core proc(s): {'EngineCore': 1}"")"
49660,3,0,benign,0,1,0.4594541490077972,0.9298056960105896,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
49915,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
50165,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
50358,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
50370,3,0,benign,0,1,0.3807487487792969,0.9295397400856018,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
51140,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
51735,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
51809,4,0,benign,0,1,0.3759605586528778,0.9789960980415344,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
51958,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
52249,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
53632,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
54338,4,0,benign,0,1,0.3836501836776733,0.8839415311813354,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55022,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55403,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55416,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55465,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55685,3,1,T1078_Valid_Accounts,0,1,0.6607770323753357,0.9449419975280762,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55776,4,0,benign,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55801,1,0,benign,0,1,0.3570463955402374,0.996929943561554,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55828,4,1,T1078_Valid_Accounts,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
55994,4,0,benign,0,1,0.3759605586528778,0.9789960980415344,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56048,1,0,benign,0,1,0.694502592086792,0.9844192266464232,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56095,1,0,benign,0,1,0.6700179576873779,0.9746873378753662,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56116,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56215,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56432,1,0,benign,0,1,0.694502592086792,0.9844192266464232,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56569,3,0,benign,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56589,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56670,4,0,benign,0,1,0.5500925183296204,0.9784390926361084,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56837,1,0,benign,0,1,0.4383872747421264,0.960890769958496,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
56838,4,0,benign,0,1,0.619727611541748,0.9875256419181824,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
57055,4,1,T1078_Valid_Accounts,0,1,0.3759605586528778,0.9789960980415344,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
57071,4,1,T1078_Valid_Accounts,0,1,0.3759605586528778,0.9789960980415344,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
57150,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
57362,4,0,benign,0,1,0.3245709240436554,0.9873520731925964,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
57414,4,0,benign,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
57470,4,1,T1078_Valid_Accounts,0,1,0.5382307767868042,0.9783802032470704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
57629,3,1,T1078_Valid_Accounts,0,1,0.6923177242279053,0.9844757318496704,xgb_benign_cnn_malicious,,-1,,,call_error,[],[],RuntimeError('Engine core initialization failed. See root cause above. Failed core proc(s): {}')
