host,pid,ppid,proc_name,seq_length,unique_syscalls,uid_is_root,euid_root,uid_changed,max_uid_euid_delta,auid_euid_mismatch,failed_call_count,priv_op_count,exec_count,network_count,file_access_count,shell_from_service,sensitive_path_access,is_privesc,lifetime_seconds,events_per_second,failed_call_rate,technique,true_label,pred_rf,proba_rf,correct_rf,errtype_rf,pred_xgb,proba_xgb,correct_xgb,errtype_xgb,pred_cnn,proba_cnn,correct_cnn,errtype_cnn,pred_iforest,proba_iforest,correct_iforest,errtype_iforest
coyote,67752,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,67983,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,68128,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,68360,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,68378,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,68429,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,68507,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,68512,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,69111,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,69192,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,69213,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,69341,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,69497,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,69668,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70038,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70123,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70173,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70421,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70437,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70571,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70583,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70644,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70820,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,70970,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,71047,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,71182,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,71487,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,71803,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,71931,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,72368,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,72802,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,72944,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73124,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73136,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73163,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73314,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73509,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73585,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73774,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73922,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,73981,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,74085,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,74243,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,74471,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,74610,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,74777,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,75222,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,75268,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,75345,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,76012,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,76494,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,76878,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,77113,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,77144,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,77216,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,77363,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,77707,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,77827,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,78330,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,78507,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,79432,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,79444,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,79565,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,79645,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,79718,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,79979,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,80130,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,80211,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,80368,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,80598,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,80614,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,80742,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,80827,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,80919,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,81304,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,81591,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,81676,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,81829,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,81887,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,81991,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,82295,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,82610,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,82729,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,82753,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,82888,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,83196,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,83943,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,83959,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,84252,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,84321,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,84551,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,84552,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,84643,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,84706,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,84802,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,84969,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,85080,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,85237,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,85430,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,85605,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,86072,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,86188,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,86327,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,86645,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,86826,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,87022,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,87316,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,87483,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
coyote,87618,11121,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign,0,0,0.2166819564997268,1,TN,0,0.024650000035762787,1,TN,1,0.8060829043388367,0,FP,0,0.21604526658361217,1,TN
